Email,Label,is_phishing_verdict,risk_level,explanation
15923,1,False,Low,"This email appears to be a legitimate, automated scheduling report. It contains specific dates ('12/29/01'), times ('9'), and technical details about parsing files and log messages. The language is formal and lacks any sense of urgency or artificial requests for sensitive information. While the email may seem complex due to its technical nature, it does not contain any suspicious links, requests for credentials, or unrealistic offers."
17749,1,False,Low,"The email appears to be a legitimate internal corporate communication. It contains specific details about an updated company structure, includes verifiable contact information and signatures from multiple individuals, and does not contain any suspicious links or requests for sensitive information. The tone is professional and the language used is consistent with standard business communication."
11199,1,False,Low,"This email appears to be a legitimate academic or research-related communication. It contains specific details about an upcoming workshop, including the date, location, and topics of discussion. The language used is formal and technical, indicating that it is intended for a specialized audience. There are no obvious red flags such as urgent requests for sensitive information, suspicious links, or generic greetings."
7660,0,True,High,"The email contains a long, seemingly random string of words. This is likely an attempt to overwhelm the recipient with noise and make it difficult for them to identify any suspicious patterns or requests. The email also lacks any specific details about what 'RRVNT' is or what kind of product they are offering. Additionally, the URL provided ('http://www.dn-ice-boat.com/gone.php') appears to be a generic, unverifiable link. All of these factors contribute to a high risk level."
12737,1,False,Low,"This email appears to be a legitimate discussion thread between two individuals, Mike Burger and Justin Shore, about configuring SpamAssassin. The tone is technical and conversational, with no signs of urgency or attempts to manipulate the recipient. The email includes specific details about configuration options and their effects, which suggests that it is an authentic exchange between experts in the field."
190,0,True,High,"This email is a classic example of an advance fee scam. It uses a combination of social engineering tactics, including the use of a fake identity (Tamko Mobutu), a sob story about the death of his father, and a promise of a large sum of money. The email also contains several red flags, such as the request for assistance in receiving the money, the offer to share 10% of the total amount, and the demand for confidentiality. Additionally, the email is poorly written and contains multiple grammatical errors."
11308,1,False,Low,"This email appears to be a legitimate, automated notification from a linguistics office. It contains specific details about book availability and requests for review, which are standard operational practices in academia. The tone is professional, and the language used is formal and technical. There are no obvious social engineering tactics or attempts to manipulate the recipient into divulging sensitive information. The email also includes specific contact information (Andrew Carne) and a clear request for relevant background information from potential reviewers."
13809,1,False,Low,"The email appears to be a routine, automated or highly abbreviated B2B transactional email. It uses specific operational shorthand ('re : meter 6387') paired with a specific date range ('dec 00'). The context of the message suggests an internal business deal or contract reference ('deal # 565701'). There are no social engineering indicators, no artificial urgency, and no requests for credentials, pointing to a standard, safe internal workflow."
12409,1,False,Low,"This email appears to be a legitimate academic discussion or research inquiry. It contains specific references to scholarly papers, uses formal language, and includes a list of acknowledgments for comments received from other experts in the field. The tone is professional, and there are no obvious attempts to manipulate or deceive the recipient. The email does not contain any suspicious links, requests for sensitive information, or unrealistic offers."
11526,0,True,High,"The email contains a generic, attention-grabbing subject line with an exclamation mark. It lacks any specific context or details about the camera being offered. The tone is overly enthusiastic and tries to create excitement by using 'could yours!' which is a common tactic used in phishing emails. Additionally, there are no standard contact details provided, such as a company name or email address."
